51007	15399
51007	6403
51007	16079
51007	18426
51007	5378
51007	17213
27778	27778
50715	50715
6807	6807
6807	4987
6807	7114
6807	4986
6807	4354
6807	25237
4369	4369
6993	6993
6993	6998
6993	6996
6993	6991
16735	16735
18620	18620
18620	25239
10244	10244
16742	16742
16742	16503
16742	4370
16742	4031
16742	27659
16742	4980
16742	50650
16742	6279
16742	17172
16742	4032
16742	18197
16742	16011
16742	19065
16742	17762
16742	7206
16742	16010
16742	19844
16742	26748
16742	26531
16742	27546
27146	27146
30740	30740
30740	30739
30740	30738
30740	25573
17050	17050
5232	5232
34572	34572
34572	6321
34572	6322
34572	18122
34572	34747
34572	34573
34572	34746
11521	11521
11521	11519
11521	30289
11521	19911
11521	15874
11521	19929
11521	17698
11521	15000
11521	11520
11521	15873
11521	4428
17027	17027
30737	30737
30737	19461
30737	19462
30737	19463
4167	4167
4167	4041
4167	4360
4167	5194
4167	15952
4167	26016
4167	4166
4167	6787
4167	15785
4167	4039
4167	17838
18210	18210
50936	50936
27598	27598
18267	18267
18267	7319
18267	5209
18267	5208
16372	16372
27856	27856
6624	6624
25242	25242
25235	25235
5796	5796
30370	30370
11085	11085
11085	7058
11085	15808
11085	11143
11085	10149
11085	11126
11085	11142
11085	11145
17417	17417
17417	27605
17583	17583
19478	19478
15259	15259
51290	51290
51290	50828
51290	25367
51290	50829
51290	51291
51290	50827
51290	51292
19822	19822
19822	25260
19822	30755
19822	25613
51304	51304
19855	19855
19855	19858
19855	19084
19855	19857
11188	11188
21100	21100
27406	27406
27471	27471
27471	34270
27471	34271
4183	4183
6723	6723
6723	5407
16202	16202
16202	25287
16202	16201
16202	15658
16202	25284
16202	16196
16202	16199
16202	16203
16202	16197
16202	5664
16202	16200
16202	15659
4060	4060
18317	18317
18317	17258
18317	19689
18317	18839
50831	50831
50831	50821
50831	27413
50831	50820
16396	16396
16396	17702
16396	16796
18283	18283
17589	17589
17589	16244
17589	16243
51274	51274
51274	51279
51274	51273
51274	51277
51274	51280
51274	51269
51274	51270
51274	51272
51274	51278
51274	51275
51274	51271
51274	51276
26314	26314
5608	5608
34032	34032
34032	5550
34032	5549
34032	34031
34032	5379
34032	5548
34032	34033
34032	6068
34032	34295
11182	11182
11182	10083
17510	17510
30200	30200
27036	27036
4893	4893
4893	4942
4893	16040
4893	4825
4893	4371
4893	17973
4893	5787
27041	27041
16632	16632
15719	15719
5238	5238
15614	15614
11426	11426
36336	36336
19042	19042
30647	30647
5335	5335
50210	50210
25869	25869
10108	10108
18941	18941
18941	51716
18941	50696
18941	51179
18941	4553
18941	51714
25964	25964
25964	50007
25964	18795
25964	34069
25964	30099
25964	16105
25964	51259
25964	16104
25964	7311
4716	4716
25549	25549
25549	25280
25887	25887
10005	10005
10005	34519
18416	18416
4761	4761
17288	17288
30856	30856
30856	30678
30856	30855
30856	30297
51575	51575
51575	51572
51575	51578
51575	51576
51575	51568
51575	51579
51575	51567
51575	51574
51575	51570
30821	30821
15805	15805
26935	26935
30495	30495
51478	51478
51478	51438
51478	34717
26518	26518
34744	34744
34744	34739
34744	19536
17266	17266
25197	25197
6932	6932
6568	6568
6568	6569
6568	15994
6568	15993
6586	6586
6465	6465
16133	16133
16133	16134
16133	6258
16133	4771
25179	25179
25179	25586
25179	25180
25179	25676
5880	5880
5880	5623
26052	26052
51132	51132
26025	26025
34279	34279
5963	5963
5963	5683
5963	25912
5539	5539
34303	34303
5819	5819
5819	18081
5819	6965
51048	51048
51048	6969
51048	30931
30131	30131
30131	34121
30131	30130
30131	26853
30131	30139
15162	15162
7300	7300
30146	30146
6938	6938
18156	18156
25173	25173
6418	6418
6418	16599
11257	11257
11257	7095
5969	5969
5969	4036
17751	17751
17751	27481
17751	17749
17751	7247
7207	7207
26058	26058
34309	34309
51042	51042
28040	28040
18511	18511
4666	4666
4666	50309
4666	5711
4666	6599
4666	6600
10096	10096
10102	10102
25439	25439
25863	25863
6125	6125
18566	18566
18566	25263
18588	18588
27277	27277
6028	6028
27394	27394
4688	4688
4688	5970
10078	10078
51952	51952
30592	30592
19397	19397
19397	27527
30406	30406
5174	5174
51405	51405
15902	15902
15896	15896
15896	15895
15896	15897
15896	15894
30951	30951
30951	6504
30951	6455
19530	19530
17425	17425
7104	7104
7104	34026
15366	15366
5630	5630
17452	17452
17452	17484
17452	19228
17452	19511
17452	15536
17452	10281
17452	4141
17452	51516
17452	4637
17452	10295
17452	17487
17452	25142
17452	10291
17452	4121
17452	17971
17452	4358
17452	16577
17452	17407
17452	27582
17452	17147
17452	4572
17452	7203
17452	11253
17452	15521
17452	10296
17452	26650
17452	31056
17452	10294
17452	4357
17452	18805
17452	6906
17452	16252
17452	7386
17452	25801
17452	25849
17452	17145
17452	27622
17452	19600
17452	4368
17452	26995
17452	18015
17452	5349
17452	19049
17452	10293
17452	15520
17452	18944
17452	25133
17452	31057
17452	10284
17452	19227
17452	16313
17452	26770
17452	27621
17452	10290
17452	4359
19547	19547
19547	15738
19547	19544
19547	19549
19547	15257
19547	19546
19547	19548
30342	30342
34170	34170
34170	19657
34170	34612
34170	26734
34170	25974
34170	16087
34170	25957
34170	34655
34170	26001
17808	17808
17905	17905
17905	19995
6782	6782
18222	18222
27813	27813
16337	16337
27987	27987
27987	27363
27987	50730
27987	25874
27987	50732
27987	25477
27987	18787
27987	19985
27987	50731
27987	16842
18358	18358
18358	16819
25393	25393
27533	27533
27533	27775
27533	27569
50453	50453
50453	50450
50453	50452
50809	50809
50809	51268
30691	30691
11513	11513
11513	11514
11513	11592
11564	11564
11564	11565
11564	11566
5200	5200
30608	30608
4486	4486
4486	4431
27079	27079
16693	16693
18612	18612
31017	31017
50014	50014
10298	10298
30778	30778
17165	17165
17165	19121
17165	19119
17165	19113
17165	19099
17165	51097
17165	17166
17165	19122
17165	25809
17165	16587
17165	51098
17165	50302
17165	19120
17165	19118
17165	19116
17165	19123
5293	5293
5293	50539
5293	6227
11463	11463
34447	34447
30796	30796
19007	19007
15626	15626
15626	15809
15626	5368
15626	27726
4935	4935
18618	18618
16600	16600
16600	5666
16600	19069
16600	50010
16600	5514
16600	50011
16600	15826
10306	10306
16794	16794
16677	16677
16677	18135
16677	4081
16677	18344
17996	17996
17996	26987
17996	18138
17996	27377
17996	27727
17996	25255
17996	5967
17996	27731
17996	17964
17996	17994
17996	27378
51231	51231
17875	17875
7179	7179
15261	15261
17555	17555
30245	30245
34194	34194
34194	34193
34194	34196
7074	7074
17978	17978
25294	25294
50997	50997
50459	50459
50459	50461
50459	50454
50459	50457
50459	50455
50459	50460
50459	50458
50459	50456
27880	27880
50803	50803
27914	27914
16247	16247
25399	25399
25399	26576
25399	27021
6685	6685
11298	11298
5468	5468
28061	28061
28061	50524
28061	30874
5845	5845
19768	19768
15149	15149
15149	7412
15149	11147
15149	7408
15149	7411
15149	15502
15149	15148
15149	7413
15149	7105
15149	7410
15149	7409
17693	17693
17693	16683
17693	16697
17693	7023
17693	5764
11201	11201
34225	34225
5565	5565
5565	7243
5565	15036
17770	17770
11276	11276
6439	6439
6863	6863
6980	6980
25028	25028
27688	27688
27688	27729
27688	26780
16181	16181
16181	16216
16181	4788
16181	4184
16181	19109
16181	4491
16181	16250
16181	16671
16181	15554
16181	34503
16181	4381
16181	4140
16181	16180
16181	15279
16181	16179
16181	4288
6919	6919
34718	34718
15954	15954
19358	19358
19358	27103
19358	27102
19358	19357
26969	26969
15403	15403
5155	5155
34781	34781
34662	34662
30450	30450
19255	19255
19255	19256
19255	19254
19255	19066
19255	26541
27221	27221
10059	10059
25481	25481
25481	30814
25481	30798
18867	18867
18867	19644
18867	19649
18867	19723
18867	19648
18867	19645
18867	19725
25562	25562
18547	18547
6104	6104
18889	18889
16808	16808
16808	18869
10123	10123
10123	18478
10123	18878
10123	5538
10123	5902
6173	6173
30557	30557
15573	15573
36051	36051
36051	36056
36051	36052
36051	36055
36051	36050
36051	36054
36051	36053
34712	34712
34712	34711
34712	34713
34712	34710
19325	19325
30520	30520
34668	34668
30800	30800
51523	51523
51523	51524
51523	51525
30994	30994
5128	5128
5128	25919
5128	5058
5128	16120
5128	5958
5128	18518
5128	5064
5128	34307
5128	17879
5128	6610
5128	26881
5128	26603
5128	15877
5128	17412
5128	18827
5128	16835
5128	27924
15409	15409
6074	6074
6074	19743
6074	19615
6074	19744
6074	19616
6074	19742
4740	4740
18437	18437
10024	10024
10024	7320
10053	10053
6003	6003
27351	27351
25465	25465
16996	16996
18883	18883
16802	16802
50231	50231
7321	7321
7321	19283
7321	19200
7321	26721
5462	5462
15134	15134
30110	30110
19715	19715
11306	11306
30084	30084
30084	30083
30084	30080
30084	30082
30084	30085
30084	30081
30084	30086
19681	19681
51087	51087
28085	28085
34258	34258
51113	51113
51113	51112
28111	28111
5935	5935
19618	19618
18193	18193
18193	18121
6869	6869
50676	50676
50676	16940
50676	50678
50676	50679
27761	27761
25022	25022
6964	6964
50601	50601
16068	16068
50795	50795
6300	6300
16656	16656
16656	16961
27128	27128
27128	28053
27128	34457
27128	16381
27128	50125
27128	30065
10327	10327
4819	4819
16621	16621
16621	16602
18734	18734
27025	27025
50132	50132
50132	17473
50132	12016
50132	50131
50132	15379
50132	50134
50132	50133
6399	6399
25685	25685
4880	4880
4880	11129
4880	17192
4880	11124
4880	10068
4880	11084
25766	25766
27052	27052
27052	50860
27052	50859
34585	34585
26740	26740
6747	6747
16211	16211
27935	27935
50478	50478
50478	51695
16385	16385
18290	18290
27581	27581
50496	50496
50496	50497
27415	27415
17497	17497
5761	5761
5761	10141
19416	19416
30213	30213
30213	30219
30213	30214
30213	30217
30213	30215
30213	30218
30213	30212
30213	30216
30213	30211
17574	17574
17574	18534
17574	18535
15240	15240
5682	5682
7158	7158
7158	26982
19941	19941
27565	27565
25226	25226
25226	34547
25226	25225
25226	34548
27948	27948
27948	4429
27948	27944
6640	6640
16316	16316
16316	16373
16361	16361
16361	16736
11078	11078
11078	51473
11078	15356
51317	51317
5688	5688
51360	51360
17953	17953
17953	50917
17953	50921
17953	7231
17953	6620
17509	17509
34151	34151
34151	34557
34151	27302
34151	50545
34151	27034
17829	17829
17829	15558
17829	17477
11175	11175
30363	30363
19566	19566
19566	19565
19566	5981
19566	19567
19566	19563
19566	19564
30314	30314
30314	34408
30314	34000
30314	4069
30314	18654
30314	30657
30314	4494
30314	34001
30314	15654
30314	4278
30314	16608
30314	34002
17590	17590
17590	17591
17590	17592
19485	19485
50035	50035
6270	6270
6393	6393
6393	7221
6393	6093
6393	5903
6393	7222
6393	6392
6393	25663
50138	50138
6207	6207
19156	19156
30753	30753
11545	11545
15694	15694
15700	15700
15700	11333
18855	18855
18855	18836
18822	18822
18496	18496
18496	17175
18496	18469
10111	10111
25993	25993
25993	27524
25993	27170
25993	18953
25993	17582
25993	16173
25993	27020
25993	17576
25993	6253
6136	6136
30935	30935
30935	30848
30935	25293
30935	30470
30935	50464
15911	15911
15966	15966
15446	15446
15446	17009
15446	50784
19267	19267
34627	34627
17305	17305
17305	16670
17305	19926
17305	18242
17305	25943
17305	19875
15431	15431
4348	4348
25160	25160
6851	6851
6851	6502
6851	16449
18048	18048
25083	25083
27759	27759
18132	18132
18132	16177
6571	6571
6571	6127
433	433
18145	18145
11349	11349
11349	11350
11349	30518
11349	18778
11349	4884
11349	19694
11349	11293
11349	11289
5800	5800
51051	51051
51051	27058
15098	15098
30128	30128
17638	17638
17638	19383
17638	19052
17638	17639
34260	34260
34260	19954
34260	17173
15076	15076
15076	16847
15076	15953
15076	15078
15076	4931
15076	4912
15076	6096
15076	17692
15076	15077
15076	4911
15076	4305
17735	17735
27629	27629
27629	27630
4335	4335
16157	16157
18042	18042
18042	18041
6476	6476
6476	6161
6476	6162
25184	25184
25184	25185
25067	25067
15092	15092
15092	16404
15092	6711
15092	6277
15092	27300
15092	27035
15092	17362
15092	4132
15092	50964
15092	5038
15092	27798
15092	26526
15092	28028
15092	17437
15092	27799
15092	25479
15092	16321
15092	6202
15092	4866
15092	27664
15092	25150
15092	15498
15092	17443
15092	26528
15092	4567
15092	6584
15106	15106
17645	17645
7313	7313
7269	7269
51156	51156
51156	17660
17748	17748
17748	17940
17748	6468
17748	27274
17748	26733
17748	27273
17748	51050
17748	26758
17748	17471
16567	16567
16567	10072
16567	26319
16567	34692
16567	10071
16567	7383
16567	19685
16567	34691
16567	26320
16567	26318
16567	16884
16567	15485
16567	25469
16567	25436
16567	51631
50379	50379
50203	50203
50203	6984
50203	25111
50203	19891
50203	50920
50203	51201
27314	27314
50274	50274
17396	17396
5183	5183
15541	15541
26951	26951
26951	26766
26951	51188
30565	30565
36119	36119
51485	51485
17378	17378
17378	51283
17378	7364
17378	19739
17378	19953
26592	26592
30832	30832
19809	19809
34064	34064
34064	25455
17546	17546
17546	15717
19453	19453
30256	30256
19424	19424
19424	19425
5753	5753
11037	11037
11037	16208
11037	6022
11037	5213
11037	17196
11037	15690
11037	6129
11037	4344
11037	6130
11037	25827
11037	16207
11037	27354
11037	18301
11037	11035
11037	11502
5629	5629
17985	17985
17811	17811
17811	26877
17811	7055
17811	17404
17811	26876
17811	19731
17811	26878
34169	34169
19973	19973
6702	6702
27450	27450
27450	27449
27450	4072
27450	27451
16359	16359
16359	11053
16359	18730
16359	51149
16359	18266
16359	19305
16359	19306
17176	17176
17176	17370
15642	15642
15642	15490
15642	18298
11470	11470
34423	34423
19014	19014
30611	30611
15635	15635
15635	16143
15635	15636
15635	16519
15635	34176
15635	16142
15635	15633
15635	16145
15635	15637
15635	25694
11593	11593
51786	51786
51786	51787
5219	5219
26691	26691
26691	25881
26691	11363
6345	6345
25659	25659
25659	25595
25659	25668
25659	34737
25659	25667
25659	28017
18692	18692
10315	10315
16664	16664
50199	50199
50199	6235
50199	16514
50199	6281
50199	4286
50199	50198
50199	16508
50199	4272
50199	16512
50094	50094
50100	50100
50100	50101
11599	11599
11599	4255
19087	19087
30682	30682
11500	11500
17071	17071
17071	11604
17071	27616
17071	17072
17071	11497
17071	15674
17071	6593
17071	11605
17071	28060
17071	15695
17071	10277
17071	6589
17071	11606
17071	18920
17071	19710
17071	17079
17071	11496
17071	16778
30761	30761
30761	50160
30761	30760
30761	50159
19164	19164
19164	18269
19164	16775
25624	25624
25624	25616
25624	25623
25624	25620
25624	30091
25624	25622
25624	25617
25624	25625
25624	25621
25624	25626
27110	27110
6338	6338
50193	50193
16619	16619
31073	31073
18676	18676
10265	10265
16680	16680
31004	31004
6242	6242
5759	5759
5759	19038
5759	19740
5759	19763
5759	17415
34019	34019
51325	51325
19803	19803
17916	17916
15278	15278
15278	15277
34114	34114
11130	11130
30326	30326
30326	4264
30326	19958
30326	27833
30326	4106
30326	50386
19523	19523
7083	7083
25380	25380
25214	25214
16229	16229
19559	19559
19559	18792
19559	25466
19559	19520
19559	18238
19559	7013
19559	6578
19559	18793
19559	19522
19559	18250
19559	51432
19559	30150
19559	27425
19559	19521
19559	50276
19879	19879
11030	11030
34014	34014
19423	19423
19423	17632
19423	18183
19423	18182
15275	15275
50537	50537
50537	50540
50537	50538
25219	25219
18346	18346
27977	27977
19169	19169
11594	11594
36284	36284
19013	19013
17092	17092
19187	19187
30782	30782
30782	26041
30782	30444
30782	30373
30782	25649
30782	30786
30782	26042
30782	30790
30782	30368
30782	26043
30782	15125
34453	34453
34453	30598
34453	30727
34453	34078
5313	5313
5313	18552
17171	17171
17171	10011
7427	7427
7427	15878
7427	7426
4956	4956
10268	10268
6238	6238
50093	50093
25753	25753
25753	16978
25753	5724
25753	5723
25753	5727
25753	16215
25753	5728
25753	25755
25753	5725
25753	18710
25753	5726
6335	6335
16780	16780
18695	18695
18695	18314
18695	26867
18695	18694
18695	16851
18695	50206
18695	6095
18695	18315
6342	6342
10286	10286
16614	16614
15742	15742
26708	26708
11570	11570
11570	16811
11507	11507
19080	19080
19080	26996
11493	11493
11493	11494
5263	5263
30711	30711
34459	34459
15638	15638
4571	4571
18606	18606
16687	16687
16687	18591
18671	18671
18671	18342
18671	18669
50099	50099
50077	50077
27160	27160
27160	27403
27160	27404
4851	4851
4851	6332
34164	34164
34164	50798
34164	34160
11140	11140
3322	3322
3322	7285
19553	19553
30356	30356
15372	15372
5624	5624
1582	1582
1582	6251
1582	4052
1582	189
1582	4010
1582	18013
1582	6907
1582	15357
1582	15901
1582	1696
1582	16123
1582	1581
1582	18788
1582	1583
1582	16585
1582	1584
1582	4053
1582	6250
1582	5536
1582	50301
1582	15232
1582	4905
1582	6908
17446	17446
17431	17431
30321	30321
17911	17911
7189	7189
51355	51355
17966	17966
15208	15208
19429	19429
19429	19428
27993	27993
27993	27992
18236	18236
16354	16354
27550	27550
25213	25213
50430	50430
50430	6287
50430	5399
50430	5401
50430	50433
50430	50431
50430	50432
50430	4205
25387	25387
25877	25877
18928	18928
18928	18930
18928	18929
18928	18927
4791	4791
25994	25994
10082	10082
27214	27214
27214	27213
27214	25873
16947	16947
27263	27263
19217	19217
34657	34657
34657	19568
15441	15441
51488	51488
30945	30945
15961	15961
17278	17278
17278	18701
17278	51258
17278	6004
17278	5177
17278	25240
6495	6495
6495	6496
6495	6494
16057	16057
4242	4242
50649	50649
50649	18029
25084	25084
50744	50744
27653	27653
15192	15192
7264	7264
7264	50471
17732	17732
19627	19627
19650	19650
19650	18884
19650	19724
19650	19651
19650	19656
19650	19655
17745	17745
15071	15071
15071	18798
15071	18800
15071	18799
15071	15070
15071	15073
5807	5807
51021	51021
51021	27307
30158	30158
30158	30159
30158	30157
25060	25060
25060	10054
25060	25078
25060	25059
6926	6926
18045	18045
16150	16150
16150	16136
16150	16152
6406	6406
6406	27440
6406	26751
7219	7219
5977	5977
51126	51126
51126	15168
51126	18825
51126	11195
51126	11216
51126	18824
51126	50324
51126	15163
51126	26866
26046	26046
5900	5900
5900	18530
5900	19459
5900	19458
5900	6149
30152	30152
7314	7314
7314	7307
7314	7315
7314	4965
7314	5513
7314	7308
15101	15101
15101	15190
5999	5999
18955	18955
4678	4678
4678	4144
27287	27287
27287	19182
27313	27313
16517	16517
4775	4775
4775	5299
18475	18475
15811	15811
17308	17308
17308	17313
30418	30418
30418	6876
30842	30842
15888	15888
15888	15885
15888	15882
15888	15891
15888	50299
15888	15890
15888	15889
15888	19034
15888	15887
30562	30562
51841	51841
51841	51842
51841	51840
51841	51843
5010	5010
5010	18935
5010	18933
5010	18934
36064	36064
36064	36021
34750	34750
17391	17391
36013	36013
26921	26921
30515	30515
25761	25761
25761	16476
27055	27055
27055	18017
27055	18905
4964	4964
4964	26620
4964	7126
4964	26619
18733	18733
17039	17039
51650	51650
15677	15677
15677	15853
17143	17143
17143	25138
34461	34461
34461	50107
34582	34582
34582	18771
34582	17075
34582	19714
34582	18770
34582	19881
5356	5356
5356	19668
5356	18703
25326	25326
27848	27848
18297	18297
16382	16382
12024	12024
18303	18303
6740	6740
27945	27945
27945	16049
27945	5319
27945	5083
27945	15854
27945	6724
27945	5048
27945	7107
27945	4681
27945	27113
27945	27946
27945	16047
27945	17767
27945	5578
27945	16309
27945	16310
27945	5320
27945	16042
27945	16048
27945	27096
27945	15084
27945	5541
27945	16046
27945	19271
27945	5579
27945	4186
27945	6642
27945	27112
27945	6150
16261	16261
18374	18374
7128	7128
26300	26300
17824	17824
17853	17853
51260	51260
19946	19946
19946	34009
19946	17137
19946	25085
19946	19943
5685	5685
5685	27288
5685	15919
11075	11075
17929	17929
17929	18706
17929	17928
15247	15247
5766	5766
5766	4326
17490	17490
17490	17491
4090	4090
27842	27842
27842	15493
27842	15494
27842	27841
27842	27843
27842	15496
27842	5182
27842	15495
27842	27840
27842	15492
16366	16366
50955	50955
50955	51379
50955	15597
50955	51659
50955	15598
50955	16518
18390	18390
50596	50596
50402	50402
50402	50259
27515	27515
27515	27576
27515	25987
27515	27575
27515	5508
27515	27516
27515	25986
27515	5507
27515	27514
27515	27513
27515	5510
27515	5509
16388	16388
27938	27938
27938	19114
27938	27936
27938	50253
27938	27939
27938	27937
27938	19191
17597	17597
19516	19516
19516	18094
19516	27271
30313	30313
15337	15337
11091	11091
17403	17403
5661	5661
7122	7122
19836	19836
19836	27242
19836	19835
19836	19837
19836	30456
19836	27239
342	342
342	341
342	339
342	340
342	34641
6200	6200
10250	10250
4919	4919
18634	18634
6299	6299
25611	25611
4814	4814
34485	34485
34485	34486
19126	19126
17033	17033
15707	15707
17044	17044
17044	34058
17044	34041
17044	16411
17044	30327
17044	16412
30754	30754
36328	36328
26637	26637
26637	26846
28088	28088
5515	5515
17777	17777
30067	30067
30010	30010
7256	7256
7256	7178
36516	36516
28011	28011
28011	28020
28011	28019
34358	34358
34358	34359
34358	16831
51064	51064
51064	51063
51064	26617
51064	51645
51064	51646
15139	15139
15139	15611
16186	16186
18107	18107
18107	7276
18107	15345
16012	16012
16012	7288
6533	6533
6533	51390
6533	17435
6533	50240
6533	18400
6533	50239
4393	4393
6987	6987
6987	6983
6987	18988
50776	50776
6864	6864
16168	16168
16168	16167
16168	19797
15829	15829
15590	15590
19225	19225
19225	10165
15404	15404
51423	51423
51423	51424
20032	20032
6174	6174
6174	5825
6174	5824
25468	25468
10124	10124
18540	18540
18540	25762
18540	18541
25565	25565
18817	18817
18817	27640
18817	15102
25512	25512
16902	16902
15479	15479
15479	16853
15479	5944
30807	30807
15823	15823
19322	19322
15503	15503
15503	15504
5055	5055
5055	5389
5055	5315
26549	26549
26549	26702
5022	5022
15574	15574
30550	30550
30550	27724
19355	19355
18910	18910
18910	25944
18910	17588
27321	27321
16991	16991
16428	16428
25838	25838
16872	16872
18989	18989
6190	6190
6073	6073
25935	25935
4747	4747
5568	5568
51114	51114
5945	5945
34325	34325
5465	5465
5465	5951
5465	6158
17607	17607
17607	50612
11295	11295
17670	17670
34352	34352
25025	25025
6880	6880
6880	6881
6880	5272
4294	4294
4294	15795
4300	4300
4300	4299
18000	18000
6443	6443
18194	18194
17896	17896
17896	17898
17896	17892
17896	17895
17896	6317
17896	17897
17896	17894
17896	17893
17558	17558
19860	19860
11029	11029
7079	7079
7174	7174
7174	30899
34094	34094
18328	18328
6688	6688
50897	50897
50897	19584
50897	50898
16330	16330
16330	16329
18225	18225
18225	18226
18225	18224
18225	18227
27439	27439
26661	26661
26661	6226
26661	26659
26661	26660
36309	36309
30775	30775
5393	5393
30696	30696
30696	26967
30696	26765
30696	26968
19107	19107
30702	30702
25647	25647
25647	36172
25647	19673
25647	25648
25647	19741
18718	18718
6256	6256
6256	5942
31010	31010
10271	10271
16777	16777
16777	15743
16777	18446
30791	30791
30791	19299
34437	34437
26788	26788
30672	30672
51792	51792
2114	2114
2114	26821
2114	17047
2114	17013
2114	17010
2114	17046
2114	17041
18712	18712
4945	4945
50114	50114
50114	19363
50114	27360
50114	51173
50114	50118
50114	19362
50114	27361
27197	27197
17525	17525
15211	15211
7073	7073
30235	30235
30242	30242
15266	15266
7004	7004
7004	7022
17552	17552
11054	11054
15288	15288
19967	19967
17872	17872
26321	26321
26321	12002
26321	36142
26321	19799
51236	51236
51236	4926
51236	51235
51236	4974
51236	51230
51236	51234
6682	6682
18355	18355
6716	6716
27964	27964
27964	16635
27964	16912
16237	16237
16237	17575
16237	16846
16237	17863
27913	27913
6761	6761
27869	27869
27433	27433
25307	25307
4158	4158
6052	6052
25914	25914
25914	25913
18411	18411
18411	15797
18411	15798
16490	16490
10002	10002
10002	51358
10002	51351
10002	51356
10002	6175
10002	6865
16929	16929
10075	10075
10075	11288
10075	10076
6025	6025
18946	18946
50260	50260
50260	18529
50260	50267
50260	18461
50260	25730
50260	27387
50260	30845
50260	50177
50260	15202
50260	15230
50260	28047
50260	30401
50260	19852
50260	30640
50260	28008
50260	27472
50260	30734
50260	30639
50260	17610
50260	28015
50260	50174
50260	27720
50260	25554
50260	50173
50260	27718
50260	51380
50260	30825
50260	50651
50260	15803
50260	51642
50260	28009
50260	28022
50260	15048
50260	51012
50260	30906
50260	18479
50260	50176
50260	51071
50260	19854
50260	27646
50260	50652
50260	30694
50260	28021
50260	50172
50260	27719
50260	50774
50260	17678
50260	26635
50260	50773
50260	10051
50260	50175
50260	30735
50260	17785
50260	26787
50260	27192
6128	6128
26945	26945
26945	27743
26945	27548
26945	27742
34743	34743
34734	34734
19303	19303
19303	18725
15802	15802
15802	26774
15802	26725
15802	15821
15802	27489
51505	51505
30826	30826
15996	15996
26848	26848
26848	26851
5179	5179
4321	4321
25109	25109
6518	6518
6518	5116
6518	5115
51038	51038
11357	11357
30141	30141
15112	15112
